worker_id,wav_name,onomatopoeia_ja,onomatopoeia_en,confidence_score
pBLzH,2-117615-B-48.wav,パッパパッパッッパ,p a q p a p a q p a q q p a,1
pBLzH,2-117615-B-48.wav,パッパパッッパッッッパ,p a q p a p a q q p a q q q p a,1
wSDrt,4-172732-A-36.wav,ギー,g i:,3
wSDrt,4-172732-A-36.wav,ギイイイイイイー,g i i i i i i i:,3
wSDrt,4-172732-A-36.wav,ジイイイイイイー,j i i i i i i i:,3
Ashzb,4-172732-A-36.wav,ヴィー,b u i:,2
Ashzb,4-172732-A-36.wav,ウィー,w i:,2
Ashzb,4-172732-A-36.wav,ティー,t i:,2
ZqvrM,4-172732-A-36.wav,ガー,g a:,4
ZqvrM,4-172732-A-36.wav,ザー,z a:,3
ZqvrM,4-172732-A-36.wav,ゴー,g o:,2
ODTjB,4-172732-A-36.wav,ガー,g a:,4
ODTjB,4-172732-A-36.wav,ボー,b o:,4
ODTjB,4-172732-A-36.wav,ドー,d o:,3
ejVOb,4-172732-A-36.wav,ジー,j i:,4
ejVOb,4-172732-A-36.wav,ザー,z a:,3
ejVOb,4-172732-A-36.wav,ゴー,g o:,3
CHChp,3-132340-A-37.wav,ジリリリリリ,j i r i r i r i r i r i,4
CHChp,3-132340-A-37.wav,ジジジジシシジ,j i j i j i j i sh i sh i j i,4
CHChp,3-132340-A-37.wav,ディリリリリリリリリリ,d i r i r i r i r i r i r i r i r i r i,4
IbzLK,3-132340-A-37.wav,ジリリリ,j i r i r i r i,4
IbzLK,3-132340-A-37.wav,リリリリ,r i r i r i r i,4
IbzLK,3-132340-A-37.wav,ドララララ,d o r a r a r a r a,2
Wtvwa,3-132340-A-37.wav,ビリンリンリンリン,b i r i N r i N r i N r i N,4
Wtvwa,3-132340-A-37.wav,バラリバラリバラリ,b a r a r i b a r a r i b a r a r i,3
Wtvwa,3-132340-A-37.wav,タラリタタラリタタ,t a r a r i t a t a r a r i t a t a,2
QrSRP,3-132340-A-37.wav,カラカラカラカラー,k a r a k a r a k a r a k a r a:,4
QrSRP,3-132340-A-37.wav,ジリジリジリジリー,j i r i j i r i j i r i j i r i:,4
QrSRP,3-132340-A-37.wav,ガラガラガラガラー,g a r a g a r a g a r a g a r a:,4
LxEJH,3-132340-A-37.wav,ジリリリリリリリリリリリリリリリ,j i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i,3
LxEJH,3-132340-A-37.wav,リリリリリリリリリリリリリリリリ,r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i,3
LxEJH,3-132340-A-37.wav,ディリリリリリリリリリリリリリリリ,d i r i r i r i r i r i r i r i r i r i r i r i r i r i r i r i,3
Pwdzr,1-30226-A-0.wav,ワンワンワンワンワン,w a N w a N w a N w a N w a N,4
Pwdzr,1-30226-A-0.wav,ワンワンワンワンワウー,w a N w a N w a N w a N w a u:,5
Pwdzr,1-30226-A-0.wav,ウアンアンアンアンアンウー,u a N a N a N a N a N u:,3
ohmYi,1-30226-A-0.wav,ワンワンワンワンワン,w a N w a N w a N w a N w a N,3
ohmYi,1-30226-A-0.wav,アンッアンッアンッアンッアンッ,a N q a N q a N q a N q a N q,4
ohmYi,1-30226-A-0.wav,ファンッファンッファンッファンッファンッ,f a N q f a N q f a N q f a N q f a N q,3
OyxqV,1-30226-A-0.wav,ワンワンワンワンワン,w a N w a N w a N w a N w a N,4
OyxqV,1-30226-A-0.wav,ワンワンワンワンウー,w a N w a N w a N w a N u:,4
OyxqV,1-30226-A-0.wav,ウワンワンワンワンウー,u w a N w a N w a N w a N u:,3
RYCci,1-30226-A-0.wav,ワンワンワンワンワンウー,w a N w a N w a N w a N w a N u:,4
RYCci,1-30226-A-0.wav,ワンワンワンワンワンウウー,w a N w a N w a N w a N w a N u u:,5
RYCci,1-30226-A-0.wav,アンアンアンアンアンウウー,a N a N a N a N a N u u:,1
HMsgm,1-30226-A-0.wav,ワンワンワンワン,w a N w a N w a N w a N,4
HMsgm,1-30226-A-0.wav,キャンキャンキャンキャン,ky a N ky a N ky a N ky a N,2
HMsgm,1-30226-A-0.wav,ワッワッワッワッ,w a q w a q w a q w a q,1
ZaWZk,2-61618-A-46.wav,カキーンカキーンカキーンカキーンカキーン,k a k i: N k a k i: N k a k i: N k a k i: N k a k i: N,4
ZaWZk,2-61618-A-46.wav,ギーンギーンギーンギーンギーン,g i: N g i: N g i: N g i: N g i: N,3
ZaWZk,2-61618-A-46.wav,カーキーンガーキーンカーキーンガーキーン,k a: k i: N g a: k i: N k a: k i: N g a: k i: N,5
nWvgf,2-61618-A-46.wav,カランコロン,k a r a N k o r o N,4
nWvgf,2-61618-A-46.wav,ゴーンゴーン,g o: N g o: N,3
nWvgf,2-61618-A-46.wav,キーンコーン,k i: N k o: N,3
qmlMj,2-61618-A-46.wav,カランコロン,k a r a N k o r o N,5
qmlMj,2-61618-A-46.wav,リンドン,r i N d o N,4
qmlMj,2-61618-A-46.wav,キンコン,k i N k o N,2
EpYEZ,2-61618-A-46.wav,カンコンカンコンカンコンカンコン,k a N k o N k a N k o N k a N k o N k a N k o N,3
EpYEZ,2-61618-A-46.wav,ハンホンハンホンハンホンハンホン,h a N h o N h a N h o N h a N h o N h a N h o N,2
EpYEZ,2-61618-A-46.wav,リンゴンリンゴンリンゴンリンゴン,r i N g o N r i N g o N r i N g o N r i N g o N,2
CSFhb,2-61618-A-46.wav,キンコンカンコン,k i N k o N k a N k o N,4
CSFhb,2-61618-A-46.wav,カンカンカンカン,k a N k a N k a N k a N,3
CSFhb,2-61618-A-46.wav,カランカランカラン,k a r a N k a r a N k a r a N,3
QPtDu,5-251426-A-30.wav,トントントントントントントントントントン,t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N,5
QPtDu,5-251426-A-30.wav,コンコンコンコンコンコンコンコンコンコンコンコンコンコン,k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N,3
QPtDu,5-251426-A-30.wav,タンタンタンタンタンタンタンタンタンタンタンタン,t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N,2
sESiW,5-251426-A-30.wav,コンコン,k o N k o N,4
sESiW,5-251426-A-30.wav,トントン,t o N t o N,4
sESiW,5-251426-A-30.wav,ポンポン,p o N p o N,3
jwtPS,5-251426-A-30.wav,トトトトトトトントトトトトトト,t o t o t o t o t o t o t o N t o t o t o t o t o t o t o,5
jwtPS,5-251426-A-30.wav,コココココココンコココココココ,k o k o k o k o k o k o k o N k o k o k o k o k o k o k o,5
jwtPS,5-251426-A-30.wav,タタタタタタタンタタタタタタタ,t a t a t a t a t a t a t a N t a t a t a t a t a t a t a,3
nBCoA,5-251426-A-30.wav,トントントントントントントントントントントントントントン,t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N,3
nBCoA,5-251426-A-30.wav,コンコンコンコンコンコンコンコンコンコンコンコンコンコン,k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N k o N,5
nBCoA,5-251426-A-30.wav,タンタンタンタンタンタンタンタンタンタンタンタンタンタン,t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N t a N,2
XFmoi,5-251426-A-30.wav,トントントントントントントントントントントントントントン,t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N t o N,4
XFmoi,5-251426-A-30.wav,ホンホンホンホンホンホンホンホンホンホンホンホンホンホン,h o N h o N h o N h o N h o N h o N h o N h o N h o N h o N h o N h o N h o N h o N,2
XFmoi,5-251426-A-30.wav,モンモンモンモンモンモンモンモンモンモンモンモンモンモン,m o N m o N m o N m o N m o N m o N m o N m o N m o N m o N m o N m o N m o N m o N,2
ljKQz,5-188716-A-46.wav,カーンコーンガーンゴーン,k a: N k o: N g a: N g o: N,5
ljKQz,5-188716-A-46.wav,カーンカーンカーンコーン,k a: N k a: N k a: N k o: N,5
ljKQz,5-188716-A-46.wav,ガコーンダコーンカコーン,g a k o: N d a k o: N k a k o: N,4
uqnQT,5-188716-A-46.wav,カラーンカラーンカラーンカラーン,k a r a: N k a r a: N k a r a: N k a r a: N,4
uqnQT,5-188716-A-46.wav,カーンカーンカーンカーンカーンカーン,k a: N k a: N k a: N k a: N k a: N k a: N,3
uqnQT,5-188716-A-46.wav,カラーカラーカラーカラーカラー,k a r a: k a r a: k a r a: k a r a: k a r a:,2
ACSME,5-188716-A-46.wav,バーンカラーンカラーンカーンカララーンカーン,b a: N k a r a: N k a r a: N k a: N k a r a r a: N k a: N,4
ACSME,5-188716-A-46.wav,バーンホカーンハカーンホーンカララーンカーン,b a: N h o k a: N h a k a: N h o: N k a r a r a: N k a: N,3
ACSME,5-188716-A-46.wav,バーンカラーンカラーンカフォラーンカフォラーンカーン,b a: N k a r a: N k a r a: N k a f o r a: N k a f o r a: N k a: N,3
ECXxG,5-188716-A-46.wav,リーンゴーン リーンゴーン,r i: N g o: N  r i: N g o: N,3
ECXxG,5-188716-A-46.wav,リリリンゴーリンゴン,r i r i r i N g o: r i N g o N,3
ECXxG,5-188716-A-46.wav,リンリンリンリンリンゴーン,r i N r i N r i N r i N r i N g o: N,3
mXwwU,5-188716-A-46.wav,ガランガラン,g a r a N g a r a N,4
mXwwU,5-188716-A-46.wav,キコンキコン,k i k o N k i k o N,4
mXwwU,5-188716-A-46.wav,カキンカキン,k a k i N k a k i N,3
NcUYQ,1-24076-A-43.wav,プープー,p u: p u:,4
NcUYQ,1-24076-A-43.wav,ププー,p u p u:,4
NcUYQ,1-24076-A-43.wav,プルプル,p u r u p u r u,4
vuQgk,1-24076-A-43.wav,プーップーッ,p u: q p u: q,5
vuQgk,1-24076-A-43.wav,パーッパーッ,p a: q p a: q,4
vuQgk,1-24076-A-43.wav,ポーッポーッ,p o: q p o: q,3
Ashzb,1-24076-A-43.wav,プュープュー,py u: py u:,3
Ashzb,1-24076-A-43.wav,ブューブュー,by u: by u:,3
Ashzb,1-24076-A-43.wav,ピューピュー,py u: py u:,1
FfEwA,1-24076-A-43.wav,パーッパー,p a: q p a:,5
FfEwA,1-24076-A-43.wav,ファーッファー,f a: q f a:,5
FfEwA,1-24076-A-43.wav,ビーッビー,b i: q b i:,3
sSsbQ,1-24076-A-43.wav,プープー,p u: p u:,4
sSsbQ,1-24076-A-43.wav,フワーフワー,f u w a: f u w a:,2
sSsbQ,1-24076-A-43.wav,ファーファー,f a: f a:,3
ZaWZk,3-171281-A-6.wav,コケーコケーコケーコケー,k o k e: k o k e: k o k e: k o k e:,5
ZaWZk,3-171281-A-6.wav,オェーオェーオェーオェー,o e: o e: o e: o e:,5
ZaWZk,3-171281-A-6.wav,クケェークケェークケェークケェー,k u k e:: k u k e:: k u k e:: k u k e::,4
nWvgf,3-171281-A-6.wav,コケーッコッコ,k o k e: q k o q k o,5
nWvgf,3-171281-A-6.wav,ウェーッウェーッ,w e: q w e: q,4
nWvgf,3-171281-A-6.wav,オエーッコッコ,o e: q k o q k o,4
qmlMj,3-171281-A-6.wav,クイーカー,k u i: k a:,2
qmlMj,3-171281-A-6.wav,イーアー,i: a:,3
qmlMj,3-171281-A-6.wav,キーアー,k i: a:,1
EpYEZ,3-171281-A-6.wav,カコーッカカーッカカカコーッッカカーカコーッカカー,k a k o: q k a k a: q k a k a k a k o: q q k a k a: k a k o: q k a k a:,3
EpYEZ,3-171281-A-6.wav,ファコーッパカーッパカファコーッッパカーファコーッパカー,f a k o: q p a k a: q p a k a f a k o: q q p a k a: f a k o: q p a k a:,2
EpYEZ,3-171281-A-6.wav,アオーッアファーッアファアオーッッアファーアオーッアファー,a o: q a f a: q a f a a o: q q a f a: a o: q a f a:,1
CSFhb,3-171281-A-6.wav,クェーッカーッ,k u e: q k a: q,4
CSFhb,3-171281-A-6.wav,コーッカーッ,k o: q k a: q,4
CSFhb,3-171281-A-6.wav,オーッアーッ,o: q a: q,3
foCwb,1-57163-A-38.wav,チッチッチッチ,ch i q ch i q ch i q ch i,4
foCwb,1-57163-A-38.wav,ポポンポン,p o p o N p o N,2
foCwb,1-57163-A-38.wav,カッカッカッカ,k a q k a q k a q k a,1
xkxwn,1-57163-A-38.wav,クックッフックンコンクッフックン,k u q k u q f u q k u N k o N k u q f u q k u N,2
xkxwn,1-57163-A-38.wav,シャッチャフッシャシャチャッチャッ,sh a q ch a f u q sh a sh a ch a q ch a q,2
xkxwn,1-57163-A-38.wav,クッチャフッシャシュッチャカッカッ,k u q ch a f u q sh a sh u q ch a k a q k a q,2
DAOKm,1-57163-A-38.wav,カッカッカッカッカッカッカッカッカッカッカッカッカッカッカッカッカッ,k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q k a q,4
DAOKm,1-57163-A-38.wav,タッタッタッタッタッタッタッタッタッタッタッタッタッタッタッタッタッ,t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q t a q,4
DAOKm,1-57163-A-38.wav,カッカッカッカッカァッカッカッカッカッカッカッカッカァッカッカッカッカッ,k a q k a q k a q k a q k a: q k a q k a q k a q k a q k a q k a q k a q k a: q k a q k a q k a q k a q,5
hYKYc,1-57163-A-38.wav,カッカッカッ,k a q k a q k a q,4
hYKYc,1-57163-A-38.wav,カタカタカタカタ,k a t a k a t a k a t a k a t a,2
hYKYc,1-57163-A-38.wav,タクタクタクタク,t a k u t a k u t a k u t a k u,2
AIVVI,1-57163-A-38.wav,カッカッカッカッカッカッカッ,k a q k a q k a q k a q k a q k a q k a q,4
AIVVI,1-57163-A-38.wav,クァックァックァックァックアックッ,k u a q k u a q k u a q k u a q k u a q k u q,4
AIVVI,1-57163-A-38.wav,タッタッタッタッタッタッタ,t a q t a q t a q t a q t a q t a q t a,2
YLMPu,4-144468-A-27.wav,シャコシャコシャコシャコシャコシャコシャコシャコシャコシャコ,sh a k o sh a k o sh a k o sh a k o sh a k o sh a k o sh a k o sh a k o sh a k o sh a k o,4
YLMPu,4-144468-A-27.wav,ジャカジャカジャカジャカジャカジャカジャカジャカジャカ,j a k a j a k a j a k a j a k a j a k a j a k a j a k a j a k a j a k a,3
YLMPu,4-144468-A-27.wav,ゴワゴワゴワゴワゴワゴワゴワゴワゴワゴワ,g o w a g o w a g o w a g o w a g o w a g o w a g o w a g o w a g o w a g o w a,2
uVETZ,4-144468-A-27.wav,ゴギャゴギャゴギャゴギャゴギャゴギャ,g o gy a g o gy a g o gy a g o gy a g o gy a g o gy a,4
uVETZ,4-144468-A-27.wav,ゴシゴシゴシゴシゴシゴシ,g o sh i g o sh i g o sh i g o sh i g o sh i g o sh i,3
uVETZ,4-144468-A-27.wav,ゴジャゴジャグジャゴジャゴジャゴジャ,g o j a g o j a g u j a g o j a g o j a g o j a,4
nPOMb,4-144468-A-27.wav,ジョガジョガギョオギュオギュギュギュジュジュ,j o g a j o g a gy o o gy u o gy u gy u gy u j u j u,3
nPOMb,4-144468-A-27.wav,ギュギュジュジョジャジュジュギョジュギョ,gy u gy u j u j o j a j u j u gy o j u gy o,2
nPOMb,4-144468-A-27.wav,ジュジュジャジュギョジュビャジュギョギュ,j u j u j a j u gy o j u by a j u gy o gy u,3
soxlt,4-144468-A-27.wav,コココココココウォコココココココウォキココココココウォコココココココウォコココココココウォ,k o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o k i k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o,4
soxlt,4-144468-A-27.wav,ショココココココウォコココココココウォキココココココウォコココココココウォコココココココウォ,sh o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o k i k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o,3
soxlt,4-144468-A-27.wav,ショココココココウォコココココココウォシュココココココウォコココココココウォコココココココウォ,sh o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o sh u k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o k o k o k o k o k o k o k o w o,3
OyxqV,4-144468-A-27.wav,シャカシャカシャカ,sh a k a sh a k a sh a k a,5
OyxqV,4-144468-A-27.wav,シャコシャコシャコ,sh a k o sh a k o sh a k o,4
OyxqV,4-144468-A-27.wav,カシャカシャカシャ,k a sh a k a sh a k a sh a,3
yunDu,1-18074-B-6.wav,ココココココッコココココッコッ,k o k o k o k o k o k o q k o k o k o k o k o q k o q,4
yunDu,1-18074-B-6.wav,クワッコッコッコッコspクワッコッコ,k u w a q k o q k o q k o q k osp k u w a q k o q k o,3
yunDu,1-18074-B-6.wav,クックックックックックッコッケッコ,k u q k u q k u q k u q k u q k u q k o q k e q k o,4
jjZKt,1-18074-B-6.wav,コッコッコッコッコッコッコッコッ,k o q k o q k o q k o q k o q k o q k o q k o q,5
jjZKt,1-18074-B-6.wav,クワクワクワクワクククククワッ,k u w a k u w a k u w a k u w a k u k u k u k u k u w a q,4
jjZKt,1-18074-B-6.wav,カカカカカカカカクワーッ,k a k a k a k a k a k a k a k a k u w a: q,5
yqYYD,1-18074-B-6.wav,カッカッカッ,k a q k a q k a q,5
yqYYD,1-18074-B-6.wav,カキー,k a k i:,4
yqYYD,1-18074-B-6.wav,アッアッアッ,a q a q a q,3
qbfoR,1-18074-B-6.wav,ココココココココココココココココウオッ,k o k o k o k o k o k o k o k o k o k o k o k o k o k o k o k o u o q,4
qbfoR,1-18074-B-6.wav,トトトトトトトトトトトトトトトトトウェッ,t o t o t o t o t o t o t o t o t o t o t o t o t o t o t o t o t o w e q,3
qbfoR,1-18074-B-6.wav,ボボボボボボボボボボボボボボボボボワッ,b o b o b o b o b o b o b o b o b o b o b o b o b o b o b o b o b o w a q,3
ocZuz,1-18074-B-6.wav,クワクワクワクワコケー,k u w a k u w a k u w a k u w a k o k e:,3
ocZuz,1-18074-B-6.wav,カッカッカッカッコケー,k a q k a q k a q k a q k o k e:,3
ocZuz,1-18074-B-6.wav,ハッハッハッハッコケー,h a q h a q h a q h a q k o k e:,2
AoCLr,5-251957-A-47.wav,キーン,k i: N,2
AoCLr,5-251957-A-47.wav,ザァー,z a::,2
AoCLr,5-251957-A-47.wav,ズサササ,z u s a s a s a,1
sBaNw,5-251957-A-47.wav,イーイーイイーン,i: i: i i: N,3
sBaNw,5-251957-A-47.wav,シーイイーイイーン,sh i: i i: i i: N,2
sBaNw,5-251957-A-47.wav,キーイイーンキー,k i: i i: N k i:,2
iqdPE,5-251957-A-47.wav,サーヒュイー,s a: hy u i:,3
iqdPE,5-251957-A-47.wav,ウーウニィー,u: u n i::,2
iqdPE,5-251957-A-47.wav,キースロスロー,k i: s u r o s u r o:,2
APjeE,5-251957-A-47.wav,サーアー,s a: a:,2
APjeE,5-251957-A-47.wav,ヒューザァー,hy u: z a::,2
APjeE,5-251957-A-47.wav,ウーワァー,u: w a::,1
gFTCe,5-251957-A-47.wav,クーシャー,k u: sh a:,2
gFTCe,5-251957-A-47.wav,ゴーシャー,g o: sh a:,2
gFTCe,5-251957-A-47.wav,クーンサー,k u: N s a:,1
ygwwM,4-204683-A-31.wav,チアンチアン,ch i a N ch i a N,3
ygwwM,4-204683-A-31.wav,チアチア,ch i a ch i a,2
ygwwM,4-204683-A-31.wav,チイチイ,ch i i ch i i,1
kAFEn,4-204683-A-31.wav,ドゥゥゥボンッポンッポンッポア,d u u u b o N q p o N q p o N q p o a,3
kAFEn,4-204683-A-31.wav,トンッタントンッカ,t o N q t a N t o N q k a,2
kAFEn,4-204683-A-31.wav,ポンッタントッタ,p o N q t a N t o q t a,3
YKneW,4-204683-A-31.wav,ポッチッチッチッ,p o q ch i q ch i q ch i q,5
YKneW,4-204683-A-31.wav,ポッキッキッキッ,p o q k i q k i q k i q,2
YKneW,4-204683-A-31.wav,チョッチッチッチッ,ch o q ch i q ch i q ch i q,1
vnROq,4-204683-A-31.wav,ポシュッポシュッポシュッポシュッ,p o sh u q p o sh u q p o sh u q p o sh u q,4
vnROq,4-204683-A-31.wav,パッポンパッポン,p a q p o N p a q p o N,4
vnROq,4-204683-A-31.wav,パチッポンッパチッポンッ,p a ch i q p o N q p a ch i q p o N q,5
rLdwG,4-204683-A-31.wav,コッツッコッツッ,k o q ts u q k o q ts u q,4
rLdwG,4-204683-A-31.wav,ポッツッコッツ,p o q ts u q k o q ts u,2
rLdwG,4-204683-A-31.wav,ポッチッコッチッ,p o q ch i q k o q ch i q,4
JbMQS,5-161270-B-33.wav,ギーギッギッーギーイン,g i: g i q g i q: g i: i N,4
JbMQS,5-161270-B-33.wav,ギューギギーギーイン,gy u: g i g i: g i: i N,5
JbMQS,5-161270-B-33.wav,ヴァヴァヴァーヴァーイン,b u a b u a b u a: b u a: i N,3
NjpiE,5-161270-B-33.wav,ギー,g i:,4
NjpiE,5-161270-B-33.wav,グイー,g u i:,2
NjpiE,5-161270-B-33.wav,ギーイイイー,g i: i i i:,3
CIEwv,5-161270-B-33.wav,ブゥゥイイイ,b u: u i i i,5
CIEwv,5-161270-B-33.wav,ギィィィィィ,g i: i i i i,4
CIEwv,5-161270-B-33.wav,ギンンンン,g i N N N N,4
gwXJA,5-161270-B-33.wav,ギィィィーィィ,g i: i i: i i,4
gwXJA,5-161270-B-33.wav,キィィィー,k i: i i:,3
gwXJA,5-161270-B-33.wav,カカカギィィー,k a k a k a g i: i:,2
fuMje,5-161270-B-33.wav,ブーンブーン,b u: N b u: N,3
fuMje,5-161270-B-33.wav,ズーンズーン,z u: N z u: N,3
fuMje,5-161270-B-33.wav,ドゥーンドゥーン,d u: N d u: N,2
ClTCf,5-237315-A-31.wav,ポポポンポポポン,p o p o p o N p o p o p o N,4
ClTCf,5-237315-A-31.wav,トトトントトトントトトントトトン,t o t o t o N t o t o t o N t o t o t o N t o t o t o N,4
ClTCf,5-237315-A-31.wav,ザザザンザザザン,z a z a z a N z a z a z a N,3
HMsgm,5-237315-A-31.wav,タタンタタタタン,t a t a N t a t a t a t a N,3
HMsgm,5-237315-A-31.wav,カタンカタタタン,k a t a N k a t a t a t a N,3
HMsgm,5-237315-A-31.wav,トタントトトタン,t o t a N t o t o t o t a N,2
dxseP,5-237315-A-31.wav,コspコロロspコロspコロspコspコロロ,k osp k o r o r osp k o r osp k o r osp k osp k o r o r o,3
dxseP,5-237315-A-31.wav,トspトルルspトルspトルspトspトルル,t osp t o r u r usp t o r usp t o r usp t osp t o r u r u,3
dxseP,5-237315-A-31.wav,ボspボルルspボルspボルspボspボルル,b osp b o r u r usp b o r usp b o r usp b osp b o r u r u,3
